time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-17T09:13:30.189Z,36.6134,-112.3914,18.41,2.7,ml,,64,0.201,0.9,us,us70004m49,2019-07-17T11:39:10.966Z,"38km SSE of Fredonia, Arizona",earthquake,1.7,5.2,0.049,54,reviewed,us,us
2019-07-17T09:00:19.808Z,38.9758,141.7805,71.78,4.8,mb,,134,1.351,0.93,us,us70004m46,2019-07-17T14:13:01.582Z,"11km SSE of Ofunato, Japan",earthquake,6.9,6.9,0.032,300,reviewed,us,us
2019-07-17T08:09:01.102Z,39.8766,-98.3294,5,2.7,mb_lg,,85,1.482,0.59,us,us70004m3p,2019-07-18T02:39:45.224Z,"14km NW of Mankato, Kansas",earthquake,2.5,1.6,0.05,103,reviewed,us,us
2019-07-17T07:08:57.620Z,43.3703,-127.0979,10,2.7,ml,,267,2.083,0.91,us,us70004m35,2019-07-17T07:27:31.040Z,"220km W of Bandon, Oregon",earthquake,4.5,2,0.045,66,reviewed,us,us
2019-07-17T06:37:55.070Z,19.4881,-65.3955,84,3.32,md,9,297,1.4203,0.33,pr,pr2019198001,2019-07-18T06:00:16.040Z,"138km NNE of Vieques, Puerto Rico",earthquake,7.19,16.78,0.26,7,reviewed,pr,pr
2019-07-17T06:25:49.971Z,15.7589,-94.8977,42.91,4.9,mb,,143,2.705,0.84,us,us70004m2p,2019-07-18T16:47:02.621Z,"50km SSE of San Mateo del Mar, Mexico",earthquake,3.1,9.7,0.067,69,reviewed,us,us
2019-07-17T06:10:46.092Z,-17.0078,-176.8682,10,5.2,mb,,76,2.943,0.76,us,us70004m2i,2019-07-17T17:50:15.040Z,"Fiji region",earthquake,8.4,1.7,0.043,178,reviewed,us,us
2019-07-17T05:58:08.718Z,-3.764,151.3517,10,4.9,mb,,84,0.914,0.95,us,us70004m2d,2019-07-17T06:32:35.040Z,"102km WNW of Rabaul, Papua New Guinea",earthquake,3.9,1.9,0.083,45,reviewed,us,us
2019-07-17T05:49:52.290Z,35.8568344,-117.685997,3.68,3.07,ml,45,40,0.08018,0.16,ci,ci38586063,2019-07-17T06:58:01.061Z,"22km ESE of Little Lake, CA",earthquake,0.18,0.61,0.246,23,automatic,ci,ci
2019-07-17T05:16:00.810Z,35.6213333,-117.422,2.66,2.6,ml,32,92,0.04371,0.17,ci,ci38585935,2019-07-17T05:27:11.400Z,"16km S of Searles Valley, CA",earthquake,0.25,0.31,0.134,26,automatic,ci,ci
2019-07-17T05:10:00.126Z,-20.0248,-173.6298,10,4.9,mb,,87,3.616,1.03,us,us70004m1z,2019-07-17T05:58:30.040Z,"79km ESE of Pangai, Tonga",earthquake,10.7,1.5,0.086,42,reviewed,us,us
2019-07-17T04:35:14.876Z,-12.3524,166.1843,10,5.1,mb,,144,3.231,0.98,us,us70004m1d,2019-07-17T04:54:43.040Z,"184km SSE of Lata, Solomon Islands",earthquake,8.1,1.8,0.101,32,reviewed,us,us
2019-07-17T04:26:50.340Z,18.9576,-67.12,80,2.83,md,5,225,1.0352,0.45,pr,pr2019198002,2019-07-17T09:20:05.330Z,"51km N of Isabela, Puerto Rico",earthquake,7.35,9.2,0.2,5,reviewed,pr,pr
2019-07-17T03:59:51.000Z,19.41,-99.22,3,2.9,md,,,,0.86,us,us70004m0y,2019-07-18T18:13:57.981Z,"2km SW of Miguel Hidalgo, Mexico",earthquake,4.9,2,,,reviewed,unm,unm
2019-07-17T03:45:58.870Z,36.1213333,-117.8861667,5.04,2.91,ml,52,57,0.02562,0.17,ci,ci38585423,2019-07-17T17:47:40.045Z,"10km NNE of Coso Junction, CA",earthquake,0.15,0.4,0.135,59,reviewed,ci,ci
2019-07-17T03:23:27.970Z,36.1166667,-117.8901667,3.38,3.48,mlr,68,54,0.0286,0.19,ci,ci38585311,2019-07-19T02:23:38.009Z,"10km NNE of Coso Junction, CA",earthquake,0.13,0.34,0.105,99,reviewed,ci,ci
2019-07-17T03:22:49.540Z,36.1184998,-117.8899994,3.49,3.16,ml,50,55,0.02847,0.2,ci,ci38585303,2019-07-17T15:57:24.072Z,"10km NNE of Coso Junction, CA",earthquake,0.22,0.51,0.292,22,reviewed,ci,ci
2019-07-17T03:08:29.050Z,35.6831667,-117.533,8.65,2.65,ml,34,56,0.06771,0.15,ci,ci38585215,2019-07-17T03:19:25.410Z,"15km ENE of Ridgecrest, CA",earthquake,0.19,0.53,0.122,25,automatic,ci,ci
2019-07-17T02:53:41.980Z,17.9611,-65.3765,21,2.71,md,11,333,0.5058,0.45,pr,pr2019198000,2019-07-17T05:21:30.431Z,"18km SSE of Esperanza, Puerto Rico",earthquake,4.12,29.61,0.45,5,reviewed,pr,pr
2019-07-17T02:43:22.098Z,-17.0035,-176.7781,10,5.1,mb,,52,2.976,1.11,us,us70004lzw,2019-07-17T17:47:04.040Z,"Fiji region",earthquake,8.6,1.9,0.089,41,reviewed,us,us
2019-07-17T02:36:29.920Z,36.1148333,-117.8833333,4.32,3.23,ml,53,56,0.02322,0.16,ci,ci38585063,2019-07-17T17:57:52.020Z,"10km NE of Coso Junction, CA",earthquake,0.13,0.29,0.136,91,reviewed,ci,ci
2019-07-17T02:35:27.440Z,36.1195,-117.8871667,4.84,3.07,ml,53,58,0.02623,0.16,ci,ci38585055,2019-07-17T18:05:04.160Z,"10km NNE of Coso Junction, CA",earthquake,0.16,0.4,0.14,68,reviewed,ci,ci
2019-07-17T02:30:50.780Z,36.1136667,-117.8815,5.2,2.73,ml,14,118,0.02192,0.13,ci,ci38585039,2019-07-17T14:18:05.158Z,"10km NE of Coso Junction, CA",earthquake,0.37,0.49,0.038,5,automatic,ci,ci
2019-07-17T02:29:07.380Z,36.1163333,-117.8843333,4.83,4.36,mw,71,53,0.0239,0.19,ci,ci38585023,2019-07-18T08:22:06.104Z,"10km NE of Coso Junction, CA",earthquake,0.13,0.38,,6,reviewed,ci,ci
2019-07-17T01:58:32.796Z,-55.6831,-28.6276,69.9,4.7,mb,,101,4.739,0.84,us,us70004lz8,2019-07-17T02:28:38.040Z,"143km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12,6.4,0.102,29,reviewed,us,us
2019-07-17T01:57:26.440Z,0.334,126.2494,39.58,4.7,mb,,62,1.198,0.77,us,us70004lz9,2019-07-17T02:51:11.040Z,"133km WSW of Kota Ternate, Indonesia",earthquake,5.4,7.6,0.126,19,reviewed,us,us
2019-07-17T01:47:24.810Z,35.6231667,-117.4748333,8.21,3.11,ml,50,29,0.02763,0.15,ci,ci38584855,2019-07-18T01:43:21.040Z,"17km SSW of Searles Valley, CA",earthquake,0.14,0.28,0.133,95,reviewed,ci,ci
2019-07-17T01:06:11.710Z,35.8593333,-117.6926667,4.67,2.55,ml,30,48,0.07753,0.23,ci,ci38584663,2019-07-17T01:37:20.887Z,"21km ESE of Little Lake, CA",earthquake,0.27,0.79,0.101,25,automatic,ci,ci
2019-07-17T00:53:16.170Z,35.6211667,-117.4345,7.72,3.32,ml,60,31,0.0413,0.14,ci,ci38584607,2019-07-17T18:34:44.850Z,"16km S of Searles Valley, CA",earthquake,0.11,0.27,0.129,286,reviewed,ci,ci
2019-07-16T23:49:10.916Z,14.5407,56.2917,10,4.7,mb,,139,10.351,1.14,us,us70004ly5,2019-07-17T00:04:59.040Z,"Owen Fracture Zone region",earthquake,12.2,1.9,0.089,38,reviewed,us,us
2019-07-16T23:43:03.830Z,35.7935,-117.623,2.79,2.45,ml,32,46,0.03036,0.19,ci,ci38584327,2019-07-16T23:47:01.178Z,"20km NNE of Ridgecrest, CA",earthquake,0.22,0.47,0.171,26,automatic,ci,ci
2019-07-16T22:50:40.720Z,36.0668333,-117.8383333,0.88,2.59,ml,28,52,0.05238,0.16,ci,ci38584079,2019-07-17T01:14:43.304Z,"10km ENE of Coso Junction, CA",earthquake,0.21,0.39,0.111,25,automatic,ci,ci
2019-07-16T22:39:41.054Z,59.7759,-141.7058,0,2.5,ml,,,,0.9,ak,ak0199267cq6,2019-07-16T22:52:43.013Z,"51km SE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-16T22:38:43.160Z,35.7761667,-117.5878333,2.68,2.65,ml,35,64,0.04026,0.18,ci,ci38583991,2019-07-16T22:49:48.520Z,"17km W of Searles Valley, CA",earthquake,0.23,0.51,0.16,25,automatic,ci,ci
2019-07-16T22:03:51.407Z,12.3388,144.5255,7.63,5.6,mww,,36,1.287,0.99,us,us70004lw5,2019-07-17T22:05:59.675Z,"103km S of Merizo Village, Guam",earthquake,7.8,4.3,0.071,19,reviewed,us,us
2019-07-16T21:42:41.681Z,69.2732,-144.7295,0,3.6,ml,,,,0.62,ak,ak019925mkbt,2019-07-16T21:55:06.040Z,"104km SSW of Kaktovik, Alaska",earthquake,,136.6,,,automatic,ak,ak
2019-07-16T21:13:23.230Z,54.6678,-159.6063,24.72,2.7,ml,,263,0.163,0.56,us,us70004luh,2019-07-17T00:18:01.040Z,"13km SSW of Chernabura Island, Alaska",earthquake,7.5,11,0.081,20,reviewed,us,us
2019-07-16T21:06:21.440Z,35.8791667,-117.6915,7.52,3.05,ml,55,17,0.07628,0.15,ci,ci38583551,2019-07-17T20:24:14.160Z,"20km ESE of Little Lake, CA",earthquake,0.11,0.37,0.142,66,reviewed,ci,ci
2019-07-16T20:31:33.341Z,-23.3687,-66.7795,199,4.5,mwr,,36,1.352,1.02,us,us70004lrp,2019-07-18T15:36:48.040Z,"105km NNW of San Antonio de los Cobres, Argentina",earthquake,8,7.6,,,reviewed,us,guc
2019-07-16T20:24:16.780Z,37.8186667,-121.7603333,11.71,3.2,ml,96,67,0.03456,0.13,nc,nc73225436,2019-07-18T15:28:47.040Z,"12km WSW of Byron, CA",earthquake,0.18,0.28,0.194,81,reviewed,nc,nc
2019-07-16T20:17:51.600Z,35.5498333,-117.4305,3.19,2.76,ml,21,43,0.04479,0.2,ci,ci37421765,2019-07-17T00:31:48.497Z,"24km ESE of Ridgecrest, CA",earthquake,0.23,0.34,0.117,7,reviewed,ci,ci
2019-07-16T20:15:59.040Z,35.678,-117.5176667,6.48,3.6,ml,21,63,0.06981,0.21,ci,ci37421757,2019-07-18T15:18:57.040Z,"14km SW of Searles Valley, CA",earthquake,0.28,0.91,0.127,4,reviewed,ci,ci
2019-07-16T20:15:36.800Z,35.7835,-117.6153333,3.59,4.47,mw,81,31,0.03528,0.21,ci,ci38583335,2019-07-18T15:15:53.040Z,"19km NNE of Ridgecrest, CA",earthquake,0.12,0.35,,6,reviewed,ci,ci
2019-07-16T20:11:01.470Z,37.8186667,-121.7568333,12.38,4.31,mw,136,75,0.03726,0.14,nc,nc73225421,2019-07-19T00:18:02.532Z,"12km WSW of Byron, CA",earthquake,0.17,0.29,,4,reviewed,nc,nc
2019-07-16T19:51:07.003Z,-6.2301,148.6108,62.98,4.6,mb,,74,4.076,0.82,us,us70004lq8,2019-07-18T14:57:01.040Z,"91km ENE of Finschhafen, Papua New Guinea",earthquake,8,7.4,0.081,46,reviewed,us,us
2019-07-16T19:23:50.120Z,36.1923333,-117.8885,1.85,2.72,ml,27,61,0.07941,0.15,ci,ci38583095,2019-07-16T21:53:12.323Z,"14km SE of Olancha, CA",earthquake,0.27,0.58,0.142,25,automatic,ci,ci
2019-07-16T19:11:48.950Z,36.0251667,-117.8716667,1.85,2.53,ml,35,54,0.02309,0.17,ci,ci38583015,2019-07-17T14:16:45.576Z,"7km ESE of Coso Junction, CA",earthquake,0.24,0.33,0.192,25,automatic,ci,ci
2019-07-16T19:01:00.850Z,35.6795,-117.54,5.6,2.48,ml,35,38,0.06204,0.14,ci,ci38582951,2019-07-17T14:17:53.467Z,"14km ENE of Ridgecrest, CA",earthquake,0.18,0.66,0.122,25,automatic,ci,ci
2019-07-16T18:36:26.780Z,35.7383333,-117.5585,8.53,2.69,ml,36,57,0.0835,0.17,ci,ci38582815,2019-07-16T18:47:14.720Z,"14km WSW of Searles Valley, CA",earthquake,0.21,0.63,0.143,26,automatic,ci,ci
2019-07-16T18:15:26.471Z,28.4791,56.7468,10,4.3,mb,,98,3.552,0.68,us,us70004llj,2019-07-18T14:52:24.040Z,"88km S of Kuh Sefid, Iran",earthquake,8.5,1.9,0.079,50,reviewed,us,us
2019-07-16T17:05:45.040Z,36.2036667,-117.8958333,1.13,2.9,ml,32,62,0.09209,0.16,ci,ci38582311,2019-07-17T14:17:39.233Z,"13km SE of Olancha, CA",earthquake,0.27,0.69,0.106,26,automatic,ci,ci
2019-07-16T16:45:56.776Z,-0.6977,127.5573,37.98,4.7,mb,,65,1.472,0.83,us,us70004li3,2019-07-16T17:29:43.040Z,"73km N of Laiwui, Indonesia",earthquake,6.2,7.3,0.092,40,reviewed,us,us
2019-07-16T16:26:03.415Z,30.5611,141.8292,16.37,4.8,mb,,126,3.07,0.84,us,us70004lhj,2019-07-16T17:16:33.040Z,"Izu Islands, Japan region",earthquake,4.2,4.8,0.086,45,reviewed,us,us
2019-07-16T16:21:04.677Z,28.4264,56.7714,10,4.5,mb,,100,3.504,0.89,us,us70004lh0,2019-07-16T17:53:27.040Z,"94km S of Kuh Sefid, Iran",earthquake,8.5,1.9,0.061,80,reviewed,us,us
2019-07-16T15:59:52.030Z,35.8068333,-117.626,5.9,2.94,ml,45,34,0.0248,0.15,ci,ci38581967,2019-07-16T20:24:39.600Z,"20km WNW of Searles Valley, CA",earthquake,0.12,0.39,0.168,77,reviewed,ci,ci
2019-07-16T15:57:04.410Z,36.1013333,-117.823,2.16,2.96,ml,51,26,0.03047,0.16,ci,ci38581959,2019-07-16T19:04:57.710Z,"13km ENE of Coso Junction, CA",earthquake,0.13,0.21,0.144,70,reviewed,ci,ci
2019-07-16T15:25:43.319Z,37.1996,141.5267,40.72,4.6,mb,,82,0.888,0.87,us,us70004lf6,2019-07-17T14:44:41.055Z,"56km SE of Namie, Japan",earthquake,5.5,6.6,0.07,65,reviewed,us,us
2019-07-16T14:38:46.020Z,35.989,-117.411,0.89,3.46,ml,65,38,0.09348,0.2,ci,ci38581455,2019-07-17T18:58:48.828Z,"25km N of Searles Valley, CA",earthquake,0.13,0.28,0.111,109,reviewed,ci,ci
2019-07-16T14:02:10.810Z,36.1198333,-117.8223333,2.31,2.64,ml,27,50,0.02643,0.16,ci,ci38581239,2019-07-16T14:12:46.550Z,"14km NE of Coso Junction, CA",earthquake,0.23,0.36,0.165,26,automatic,ci,ci
2019-07-16T13:16:50.230Z,35.6586685,-117.4736633,4.14,3.08,ml,55,65,0.07261,0.14,ci,ci38580911,2019-07-16T21:52:04.819Z,"14km SSW of Searles Valley, CA",earthquake,0.18,0.66,0.224,20,reviewed,ci,ci
2019-07-16T13:16:17.360Z,35.6313333,-117.4255,3.47,2.57,ml,32,75,0.05381,0.15,ci,ci38580903,2019-07-16T13:26:59.710Z,"15km S of Searles Valley, CA",earthquake,0.27,0.72,0.148,25,automatic,ci,ci
2019-07-16T12:36:02.637Z,-23.6456,-179.7921,532.46,4.5,mb,,65,5.821,0.82,us,us70004lc7,2019-07-16T13:03:47.040Z,"South of the Fiji Islands",earthquake,11.9,7.1,0.07,60,reviewed,us,us
2019-07-16T11:52:46.560Z,18.334,-68.1156,169,2.97,md,15,182,0.6384,0.32,pr,pr2019197002,2019-07-16T13:35:33.040Z,"47km SSE of Punta Cana, Dominican Republic",earthquake,5.24,1.64,0.37,11,reviewed,pr,pr
2019-07-16T11:50:02.800Z,36.0025,-117.4116667,1.1,2.45,ml,24,73,0.08365,0.16,ci,ci38580399,2019-07-16T12:00:49.840Z,"26km N of Searles Valley, CA",earthquake,0.31,0.61,0.153,25,automatic,ci,ci
2019-07-16T10:57:49.870Z,35.5716667,-117.4428333,2.76,2.6,ml,30,68,0.02164,0.15,ci,ci38580143,2019-07-16T11:08:46.900Z,"22km ESE of Ridgecrest, CA",earthquake,0.25,0.42,0.161,25,automatic,ci,ci
2019-07-16T10:52:32.670Z,35.5973333,-117.3715,5.88,3.48,mlr,61,25,0.06943,0.16,ci,ci38580111,2019-07-17T10:54:07.008Z,"19km S of Trona, CA",earthquake,0.13,0.33,0.162,147,reviewed,ci,ci
2019-07-16T10:45:37.325Z,40.1289,71.219,10,4.6,mb,,67,0.787,0.71,us,us70004lag,2019-07-16T13:53:24.040Z,"23km NNW of Khaydarkan, Kyrgyzstan",earthquake,4.2,1.9,0.054,101,reviewed,us,us
2019-07-16T10:18:16.129Z,45.8755,-111.3348,5,2.8,ml,,67,0.029,0.56,us,us70004la4,2019-07-17T00:43:18.579Z,"2km N of Manhattan, Montana",earthquake,1.6,1.9,0.063,33,reviewed,us,us
2019-07-16T09:42:34.540Z,35.7936667,-117.6228333,2.69,2.76,ml,41,33,0.03015,0.2,ci,ci38579815,2019-07-16T17:04:41.050Z,"20km NNE of Ridgecrest, CA",earthquake,0.17,0.36,0.125,33,reviewed,ci,ci
2019-07-16T09:42:12.640Z,35.9498333,-117.6776667,0.76,2.51,ml,26,47,0.1113,0.21,ci,ci38579807,2019-07-16T09:46:00.981Z,"21km E of Little Lake, CA",earthquake,0.27,0.55,0.216,25,automatic,ci,ci
2019-07-16T08:42:27.860Z,35.5433333,-117.3801667,2.42,2.69,ml,29,73,0.02234,0.16,ci,ci38579535,2019-07-16T09:07:19.196Z,"25km S of Trona, CA",earthquake,0.28,0.44,0.16,26,automatic,ci,ci
2019-07-16T08:39:47.100Z,35.5841675,-117.6198349,5.91,2.68,ml,49,48,0.1161,0.16,ci,ci38579511,2019-07-16T21:37:14.906Z,"6km SE of Ridgecrest, CA",earthquake,0.17,0.79,0.205,24,automatic,ci,ci
2019-07-16T07:51:09.820Z,35.6735,-117.538,9.42,2.89,ml,31,60,0.1065,0.12,ci,ci38579271,2019-07-16T07:55:02.387Z,"14km ENE of Ridgecrest, CA",earthquake,0.19,0.52,0.115,24,automatic,ci,ci
2019-07-16T07:36:52.221Z,61.5399,-146.3333,19.5,2.6,ml,,,,0.73,ak,ak01991x98aw,2019-07-16T07:45:19.502Z,"45km N of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-16T06:01:33.920Z,35.8183333,-117.6321667,0.63,2.48,ml,22,50,0.02829,0.24,ci,ci38578703,2019-07-16T06:05:20.455Z,"21km WNW of Searles Valley, CA",earthquake,0.38,0.58,0.142,26,automatic,ci,ci
2019-07-16T05:29:42.670Z,36.0576667,-117.8565,2.24,2.7,ml,26,53,0.0569,0.18,ci,ci38578575,2019-07-17T14:17:31.767Z,"8km E of Coso Junction, CA",earthquake,0.3,0.41,0.158,26,automatic,ci,ci
2019-07-16T05:26:52.710Z,35.7923333,-117.6245,3.07,3.55,ml,55,30,0.03205,0.17,ci,ci38578567,2019-07-17T05:28:34.426Z,"20km NNE of Ridgecrest, CA",earthquake,0.11,0.24,0.121,152,reviewed,ci,ci
2019-07-16T04:52:28.230Z,35.876,-117.6795,4.54,2.97,ml,54,20,0.07554,0.15,ci,ci38578455,2019-07-16T17:35:35.270Z,"22km ESE of Little Lake, CA",earthquake,0.11,0.32,0.14,73,reviewed,ci,ci
2019-07-16T04:27:34.840Z,35.946,-117.7026667,2.31,2.48,ml,25,64,0.09339,0.13,ci,ci38578311,2019-07-16T04:37:55.840Z,"18km E of Little Lake, CA",earthquake,0.23,0.49,0.239,26,automatic,ci,ci
2019-07-16T04:15:45.260Z,35.8016667,-117.6296667,5.41,2.46,ml,25,54,0.02967,0.17,ci,ci38578255,2019-07-16T04:26:47.670Z,"20km NNE of Ridgecrest, CA",earthquake,0.26,0.7,0.172,25,automatic,ci,ci
2019-07-16T04:13:06.060Z,18.1268,-64.8641,152,3.15,md,18,340,0.9848,0.29,pr,pr2019197001,2019-07-16T07:41:37.404Z,"24km SSE of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.05,1.63,0.39,14,reviewed,pr,pr
2019-07-16T03:35:48.790Z,35.6595,-117.4468333,11.07,2.81,ml,28,68,0.07391,0.17,ci,ci38578079,2019-07-16T03:46:25.710Z,"13km SSW of Searles Valley, CA",earthquake,0.31,0.51,0.2,25,automatic,ci,ci
2019-07-16T03:32:11.650Z,35.852,-117.675,8.06,3.21,ml,57,21,0.07262,0.15,ci,ci38578055,2019-07-16T19:48:22.286Z,"23km ESE of Little Lake, CA",earthquake,0.11,0.33,0.208,92,reviewed,ci,ci
2019-07-16T03:19:48.620Z,-36.6673,-73.0811,32.67,2.9,ml,,144,0.119,0.5,us,us70004lsv,2019-07-16T21:06:33.095Z,"6km NNE of Talcahuano, Chile",earthquake,10.6,4.5,0.071,26,reviewed,us,us
2019-07-16T03:12:10.110Z,36.1963333,-117.8925,1.97,2.83,ml,23,94,0.08429,0.15,ci,ci38577951,2019-07-16T03:23:01.800Z,"14km SE of Olancha, CA",earthquake,0.4,0.71,0.175,26,automatic,ci,ci
2019-07-16T02:56:07.170Z,36.0883333,-117.8413333,1.03,2.46,ml,20,100,0.03117,0.14,ci,ci38577871,2019-07-16T03:26:30.610Z,"11km ENE of Coso Junction, CA",earthquake,0.31,0.32,0.125,26,automatic,ci,ci
2019-07-16T02:47:05.040Z,35.6321667,-117.4303333,4.82,3.8,mw,62,37,0.03333,0.15,ci,ci38577831,2019-07-17T02:48:40.016Z,"15km S of Searles Valley, CA",earthquake,0.12,0.24,,6,reviewed,ci,ci
2019-07-16T02:35:52.760Z,35.8684998,-117.7056656,6.69,2.96,ml,45,39,0.07676,0.24,ci,ci38577799,2019-07-16T16:28:52.112Z,"20km ESE of Little Lake, CA",earthquake,0.27,0.63,0.202,23,reviewed,ci,ci
2019-07-16T01:18:11.160Z,35.8926667,-117.7246667,2,2.45,ml,23,54,0.09006,0.17,ci,ci38577431,2019-07-16T01:28:55.990Z,"17km ESE of Little Lake, CA",earthquake,0.25,0.44,0.167,25,automatic,ci,ci
2019-07-16T01:05:07.610Z,35.9493333,-117.7083333,2.46,2.66,ml,25,65,0.088,0.17,ci,ci38577391,2019-07-16T01:15:49.800Z,"18km E of Little Lake, CA",earthquake,0.27,0.62,0.186,25,automatic,ci,ci
2019-07-16T00:50:22.070Z,35.9453316,-117.7034988,2.2,3.08,ml,44,33,0.09275,0.14,ci,ci38577303,2019-07-16T01:34:00.040Z,"18km E of Little Lake, CA",earthquake,0.19,0.43,0.322,25,automatic,ci,ci
2019-07-16T00:26:09.560Z,36.0281667,-117.319,6,2.86,ml,10,141,0.14,0.1,ci,ci38577167,2019-07-16T15:23:21.527Z,"30km N of Trona, CA",earthquake,0.27,1.91,0.14,60,reviewed,ci,ci
2019-07-16T00:18:37.066Z,-8.8672,114.5029,91.57,5.7,mww,,41,0.525,1.13,us,us70004l29,2019-07-18T15:22:06.027Z,"40km SSE of Kendalrejo, Indonesia",earthquake,6.9,4.3,0.066,22,reviewed,us,us
2019-07-16T00:07:08.770Z,19.3543,-65.6521,48,3.22,md,6,319,1.2281,0.49,pr,pr2019197000,2019-07-16T05:22:45.040Z,"107km N of Vieques, Puerto Rico",earthquake,7.03,28.75,0,1,reviewed,pr,pr
2019-07-15T21:50:40.820Z,35.9691667,-117.2736667,1.5,2.73,ml,21,74,0.07844,0.19,ci,ci38576447,2019-07-15T22:59:07.093Z,"25km NNE of Trona, CA",earthquake,0.31,0.73,0.127,26,automatic,ci,ci
2019-07-15T21:29:53.010Z,35.678,-117.506,9.16,3.69,mw,54,31,0.06825,0.16,ci,ci38576311,2019-07-17T05:48:58.387Z,"14km SW of Searles Valley, CA",earthquake,0.14,0.33,,6,reviewed,ci,ci
2019-07-15T21:13:55.830Z,35.6716652,-117.5258331,6.38,3.17,ml,48,60,0.09954,0.18,ci,ci38576223,2019-07-16T18:39:24.618Z,"15km ENE of Ridgecrest, CA",earthquake,0.21,0.79,0.241,20,reviewed,ci,ci
2019-07-15T20:53:18.293Z,66.2861,-157.3215,10,2.5,ml,,35,0.172,0.96,us,us70004l4q,2019-07-16T16:03:00.040Z,"71km SSW of Kobuk, Alaska",earthquake,3.3,2,0.043,72,reviewed,us,us
2019-07-15T20:46:50.960Z,37.2723333,-121.6455,6.83,3.3,mw,106,50,0.02575,0.08,nc,nc73224146,2019-07-17T21:42:51.492Z,"16km N of Morgan Hill, CA",earthquake,0.09,0.2,,4,reviewed,nc,nc
2019-07-15T20:30:45.880Z,36.127,-117.8275,2.06,2.62,ml,25,52,0.02406,0.15,ci,ci38576015,2019-07-17T14:18:23.627Z,"14km NE of Coso Junction, CA",earthquake,0.28,0.32,0.168,26,automatic,ci,ci
2019-07-15T20:21:19.320Z,36.0615,-117.8538333,1.25,2.73,ml,25,54,0.05597,0.14,ci,ci38575967,2019-07-16T03:43:24.494Z,"9km ENE of Coso Junction, CA",earthquake,0.24,0.31,0.136,25,automatic,ci,ci
2019-07-15T19:14:51.590Z,35.9521667,-117.4853333,2.4,2.56,ml,40,30,0.1056,0.15,ci,ci38575655,2019-07-15T21:26:06.361Z,"22km NNW of Searles Valley, CA",earthquake,0.18,0.56,0.18,42,reviewed,ci,ci
2019-07-15T18:34:49.190Z,35.9118333,-117.6978333,3.84,3,ml,23,51,0.05271,0.16,ci,ci38575455,2019-07-16T18:39:42.961Z,"19km E of Little Lake, CA",earthquake,0.29,0.72,0.143,25,reviewed,ci,ci
2019-07-15T18:34:00.060Z,36.0595,-117.8495,2.12,2.64,ml,24,53,0.05812,0.12,ci,ci38575431,2019-07-15T18:45:11.480Z,"9km E of Coso Junction, CA",earthquake,0.19,0.23,0.267,25,automatic,ci,ci
2019-07-15T18:11:51.674Z,-6.2439,128.0234,389.67,4.3,mb,,66,3.68,0.62,us,us70004kts,2019-07-15T18:34:16.040Z,"278km S of Amahusu, Indonesia",earthquake,9.1,9.9,0.147,13,reviewed,us,us
2019-07-15T17:54:42.520Z,53.4204,-163.1354,32.19,2.6,ml,,227,1.35,0.53,us,us70004l1p,2019-07-16T16:16:28.040Z,"160km S of False Pass, Alaska",earthquake,3.3,19.7,0.128,8,reviewed,us,us
2019-07-15T17:41:29.906Z,31.7635,91.2037,11.54,4.9,mb,,106,5.377,0.83,us,us70004ksw,2019-07-15T18:22:31.040Z,"76km SW of Pagnag, China",earthquake,10.1,4.4,0.042,174,reviewed,us,us
2019-07-15T17:00:20.270Z,35.9461667,-117.7028333,2.5,2.45,ml,29,47,0.0426,0.17,ci,ci38574823,2019-07-15T17:11:39.170Z,"18km E of Little Lake, CA",earthquake,0.21,0.33,0.21,26,automatic,ci,ci
2019-07-15T16:55:14.150Z,35.6628342,-117.4424973,3.68,2.46,ml,33,59,0.07784,0.15,ci,ci38574799,2019-07-15T17:05:58.220Z,"12km SSW of Searles Valley, CA",earthquake,0.21,0.8,0.268,24,automatic,ci,ci
2019-07-15T16:06:10.290Z,35.7428333,-117.5085,1.73,2.88,ml,30,61,0.1605,0.14,ci,ci38574551,2019-07-15T16:16:59.610Z,"10km WSW of Searles Valley, CA",earthquake,0.23,0.74,0.155,25,automatic,ci,ci
2019-07-15T15:43:36.570Z,35.672,-117.4125,8.54,3.61,mw,79,25,0.0114,0.15,ci,ci38574407,2019-07-17T18:30:57.903Z,"11km S of Searles Valley, CA",earthquake,0.1,0.24,,6,reviewed,ci,ci
2019-07-15T14:54:19.990Z,36.0808333,-117.8876667,0.18,2.65,ml,25,57,0.04528,0.16,ci,ci38574143,2019-07-15T14:58:05.116Z,"7km NE of Coso Junction, CA",earthquake,0.25,0.45,0.145,25,automatic,ci,ci
2019-07-15T14:13:57.290Z,36.1071667,-117.8476667,3.59,2.66,ml,25,53,0.01191,0.16,ci,ci38573879,2019-07-15T14:17:49.197Z,"11km NE of Coso Junction, CA",earthquake,0.28,0.46,0.198,25,automatic,ci,ci
